Fecha,genero_principal,generos_secundarios,cantidad_reproducciones,msPlayed,minutosPlayed
2025-10-10,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,16233,0.27055
2025-10-10,Indie Folk,"Acoustic, Singer-Songwriter",1,6552,0.1092
2025-10-10,Pop Rock,"Funk Pop, Electro Funk",1,4469,0.07448333333333333
2025-10-10,Canción de Autor,"Candombe Beat, Folk Uruguayo",1,3412,0.05686666666666667
2025-10-10,Reggae,Roots Reggae,1,3329,0.055483333333333336
2025-10-10,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,1451,0.024183333333333334
2025-10-11,Indie / Unmapped,Alternative / Various,12,2190536,36.50893333333333
2025-10-11,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",10,2046570,34.1095
2025-10-11,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",6,1364082,22.7347
2025-10-11,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",6,1216986,20.2831
2025-10-11,Canción de Autor,"Indie Folk, Canción Platense",4,783138,13.0523
2025-10-11,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",3,591524,9.858733333333333
2025-10-11,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",3,577814,9.630233333333333
2025-10-11,Indie Pop,"Jangle Pop, Post-Punk",3,550307,9.171783333333334
2025-10-11,Nueva Trova Cubana,"Trova, Canción de Autor",2,404116,6.735266666666666
2025-10-11,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",2,333227,5.5537833333333335
2025-10-11,Alternative Rock,"Funk Rock, Hard Rock",1,311867,5.197783333333334
2025-10-11,Indie Rock,"Art Rock, Alternative Rock",1,284916,4.7486
2025-10-11,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,274325,4.5720833333333335
2025-10-11,Classic Rock,"Blues Rock, Roots Rock",1,274227,4.57045
2025-10-11,Rock Argentino,"Post-Punk, Hard Rock",2,265957,4.432616666666666
2025-10-11,Rock Argentino,"Pop Rock, Piano Rock",1,258960,4.316
2025-10-11,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,248573,4.142883333333334
2025-10-11,Indie Rock,"Canción de Autor, Bedroom Pop",1,238512,3.9752
2025-10-11,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,235667,3.927783333333333
2025-10-11,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,232733,3.8788833333333335
2025-10-11,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",2,218032,3.6338666666666666
2025-10-11,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,216837,3.61395
2025-10-11,Folk,"Singer-Songwriter, Vocal Jazz",1,207507,3.45845
2025-10-11,Punk Rock,"Post-Punk, Garage Rock",1,194667,3.24445
2025-10-11,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,188639,3.1439833333333334
2025-10-11,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,159000,2.65
2025-10-11,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",2,82601,1.3766833333333333
2025-10-11,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",1,15858,0.2643
2025-10-11,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,14267,0.23778333333333335
2025-10-11,Indie Folk,"Canción Latinoamericana, Avant-Garde Pop",1,12066,0.2011
2025-10-11,Indie Pop,"Canción de Autor, Art Pop",1,9763,0.16271666666666668
2025-10-11,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,3012,0.0502
2025-10-11,Rock Stone,"Blues Rock, Rock and Roll",1,1582,0.026366666666666667
2025-10-11,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,1451,0.024183333333333334
2025-10-11,Classic Rock,"Singer-Songwriter, Pop Rock",1,1193,0.019883333333333333
2025-10-11,Reggae,Roots Reggae,1,864,0.0144
2025-10-11,Rock Argentino,"Folk Rock, Progressive Rock",1,698,0.011633333333333334
2025-10-12,Nueva Trova Cubana,"Trova, Canción de Autor",16,2538057,42.30095
2025-10-12,Indie / Unmapped,Alternative / Various,25,2037433,33.95721666666667
2025-10-12,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",5,795659,13.260983333333334
2025-10-12,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",2,487579,8.126316666666666
2025-10-12,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",1,246268,4.104466666666666
2025-10-12,Rock Argentino,"Post-Punk, Hard Rock",1,240107,4.001783333333333
2025-10-12,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,238311,3.97185
2025-10-12,Rock Argentino,"Folk Rock, Progressive Rock",1,221507,3.6917833333333334
2025-10-12,Rock Latino,"Folk Rock, Progressive Rock",1,220000,3.6666666666666665
2025-10-12,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,176664,2.9444
2025-10-12,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,153760,2.562666666666667
2025-10-12,Indie Rock,"Afro-Pop Fusion, Art Pop",1,137760,2.296
2025-10-12,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,43568,0.7261333333333333
2025-10-12,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,42748,0.7124666666666667
2025-10-12,Música Cubana,"Son Cubano, Guajira",2,11555,0.19258333333333333
2025-10-13,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",12,1148874,19.1479
2025-10-13,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",9,958433,15.973883333333333
2025-10-13,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",10,939797,15.663283333333332
2025-10-13,Indie / Unmapped,Alternative / Various,12,851045,14.184083333333334
2025-10-13,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",5,460337,7.672283333333333
2025-10-13,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,185905,3.0984166666666666
2025-10-13,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",2,97470,1.6244999999999998
2025-10-13,Electro-Tropical,"French Touch, Downtempo, House",2,91818,1.5303
2025-10-13,Latin Alternative,"Flamenco Pop, Urbano Latino, Rumba",3,58359,0.97265
2025-10-13,Dance-Pop,"Synth-Pop, Electro Pop",1,3093,0.05155
2025-10-13,Nueva Trova Cubana,"Trova, Canción de Autor",1,2818,0.046966666666666664
2025-10-13,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,962,0.016033333333333333
2025-10-14,Indie / Unmapped,Alternative / Various,21,2685240,44.754
2025-10-14,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",5,919692,15.328199999999999
2025-10-14,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",6,851563,14.192716666666666
2025-10-14,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",7,684411,11.40685
2025-10-14,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",9,652935,10.882249999999999
2025-10-14,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",5,337817,5.630283333333333
2025-10-14,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",3,288943,4.815716666666667
2025-10-14,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",4,172378,2.8729666666666667
2025-10-14,Dance-Pop,"Synth-Pop, Electro Pop",1,157625,2.627083333333333
2025-10-14,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,63613,1.0602166666666666
2025-10-14,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,32400,0.54
2025-10-14,Pop / R&B,"Trap, Contemporary R&B",1,13838,0.23063333333333333
2025-10-14,Techno,"Progressive House, Trance, Electronic",1,1374,0.0229
2025-10-14,Electro-Tropical,"French Touch, Downtempo, House",1,995,0.016583333333333332
2025-10-14,French House,"Electronic, Synth-Pop, Nu-Disco",1,956,0.015933333333333334
2025-10-14,Rock Argentino,"Hard Rock, Heavy Blues",1,267,0.00445
2025-10-15,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",17,2257872,37.6312
2025-10-15,Indie / Unmapped,Alternative / Various,14,1797300,29.955
2025-10-15,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",10,999489,16.65815
2025-10-15,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",9,749038,12.483966666666667
2025-10-15,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",8,718670,11.977833333333333
2025-10-15,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",2,434547,7.24245
2025-10-15,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",10,384135,6.4022499999999996
2025-10-15,French House,"Electronic, Synth-Pop, Nu-Disco",2,284748,4.7458
2025-10-15,Pop / R&B,"Trap, Contemporary R&B",2,270208,4.503466666666666
2025-10-15,Dance-Pop,"Synth-Pop, Electro Pop",1,157625,2.627083333333333
2025-10-15,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",4,116971,1.9495166666666668
2025-10-15,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,107902,1.7983666666666667
2025-10-15,World Music,"Folk Latinoamericano, Acoustic Indie",1,16738,0.27896666666666664
2025-10-15,Electro-Tropical,"French Touch, Downtempo, House",3,13673,0.22788333333333335
2025-10-15,Indie Rock,"Alternative Rock, Garage Rock",1,4920,0.082
2025-10-15,Techno,"Progressive House, Trance, Electronic",2,4470,0.0745
2025-10-15,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,1015,0.016916666666666667
2025-10-16,Indie / Unmapped,Alternative / Various,4,697100,11.618333333333332
2025-10-16,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",3,674373,11.23955
2025-10-16,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",3,441477,7.357950000000001
2025-10-16,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,325960,5.432666666666667
2025-10-16,Grunge,"Heavy Metal, Alternative Rock",1,318587,5.309783333333334
2025-10-16,Art Pop,"Experimental Electronic, House",1,316573,5.2762166666666666
2025-10-16,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,304827,5.08045
2025-10-16,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,289227,4.82045
2025-10-16,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,269040,4.484
2025-10-16,Canción de Autor,"Folktronica, Indie Folk",1,264919,4.415316666666667
2025-10-16,Indie Rock,"Post-Punk, New Wave",1,263419,4.390316666666667
2025-10-16,Hip-Hop,"Latin Rap, Chicano Rap, East Coast Hip-Hop",1,255693,4.26155
2025-10-16,Indie Pop,"Jangle Pop, Post-Punk",1,236667,3.94445
2025-10-16,Alternative Rock,"Funk Rock, Hard Rock",1,221440,3.6906666666666665
2025-10-16,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",4,221137,3.6856166666666668
2025-10-16,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",3,209303,3.488383333333333
2025-10-16,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",1,200690,3.3448333333333333
2025-10-16,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,188639,3.1439833333333334
2025-10-16,New Wave,"Post-Punk, Pop Rock",1,184093,3.068216666666667
2025-10-16,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",2,179797,2.9966166666666667
2025-10-16,Nueva Trova Cubana,"Trova, Canción de Autor",1,178132,2.9688666666666665
2025-10-16,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",2,155992,2.5998666666666663
2025-10-16,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,89992,1.4998666666666667
2025-10-16,Indie Rock,"Art Rock, Alternative Rock",1,87627,1.46045
2025-10-16,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,30387,0.50645
2025-10-16,World Music,"Folk Latinoamericano, Acoustic Indie",1,2004,0.0334
2025-10-17,Indie Pop,"Canción de Autor, Art Pop",17,1916239,31.937316666666668
2025-10-17,Indie / Unmapped,Alternative / Various,11,399212,6.653533333333333
2025-10-17,Nueva Trova Cubana,"Trova, Canción de Autor",1,273499,4.558316666666666
2025-10-17,Indie Pop,"Jangle Pop, Post-Punk",1,165533,2.7588833333333334
2025-10-17,Contemporary R&B,"Neo-Soul, Alternative R&B",1,90075,1.50125
2025-10-17,Techno,"Progressive House, Trance, Electronic",1,11399,0.18998333333333334
2025-10-17,Alternative Rock,"Shoegaze, Grunge, Indie Rock",1,4457,0.07428333333333334
2025-10-17,Indie Pop,"Dream Pop, Slowcore",1,2230,0.03716666666666667
2025-10-17,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,1998,0.0333
2025-10-17,Reggae Fusion,"Dub, Ska",1,1724,0.028733333333333333
2025-10-18,Indie / Unmapped,Alternative / Various,19,3358664,55.97773333333333
2025-10-18,Rock Argentino,"Pop Rock, Piano Rock",10,1174295,19.571583333333333
2025-10-18,Nueva Trova Cubana,"Trova, Canción de Autor",13,955689,15.92815
2025-10-18,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",4,508720,8.478666666666667
2025-10-18,Canción de Autor,"Indie Folk, Canción Platense",2,413843,6.897383333333334
2025-10-18,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,340200,5.67
2025-10-18,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,302930,5.048833333333333
2025-10-18,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,134548,2.2424666666666666
2025-10-18,Rock Argentino,"Psych Rock, Folk Rock, Canción de Autor",1,119187,1.98645
2025-10-18,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",3,34108,0.5684666666666667
2025-10-18,Power Trio / Rock,"Hard Rock, Funk Rock, Fusion",1,16400,0.2733333333333333
2025-10-18,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,390,0.0065
2025-10-19,Indie / Unmapped,Alternative / Various,10,1357123,22.618716666666668
2025-10-20,Electro-Pop,"Synth-Pop, Dance-Pop",21,1963020,32.717
2025-10-20,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",6,1105036,18.417266666666666
2025-10-20,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",10,776749,12.945816666666666
2025-10-20,Indie / Unmapped,Alternative / Various,3,333001,5.550016666666667
2025-10-20,Indie Rock,"Art Rock, Alternative Rock",1,161800,2.6966666666666668
2025-10-20,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,29280,0.488
2025-10-20,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,23477,0.3912833333333333
2025-10-21,Indie / Unmapped,Alternative / Various,27,3871817,64.53028333333333
2025-10-21,Electro-Pop,"Synth-Pop, Dance-Pop",27,2069711,34.49518333333334
2025-10-21,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",5,695051,11.584183333333334
2025-10-21,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",6,514771,8.579516666666667
2025-10-21,French House,"Electronic, Synth-Pop, Nu-Disco",1,301373,5.022883333333334
2025-10-21,Techno,"Progressive House, Trance, Electronic",1,257171,4.286183333333334
2025-10-21,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,233605,3.8934166666666665
2025-10-21,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",3,152838,2.5473
2025-10-21,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,28530,0.4755
2025-10-21,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,17617,0.2936166666666667
2025-10-21,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",5,13204,0.22006666666666666
2025-10-21,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,10168,0.16946666666666665
2025-10-21,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",3,2980,0.049666666666666665
2025-10-21,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",2,2725,0.04541666666666667
2025-10-21,Electro-Tropical,"French Touch, Downtempo, House",2,2239,0.037316666666666665
2025-10-21,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,2146,0.03576666666666667
2025-10-21,Pop / R&B,"Trap, Contemporary R&B",1,1507,0.025116666666666666
2025-10-22,Electro-Pop,"Synth-Pop, Dance-Pop",20,3400446,56.6741
2025-10-22,Indie / Unmapped,Alternative / Various,3,462266,7.704433333333332
2025-10-22,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,212040,3.534
2025-10-22,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,88880,1.4813333333333334
2025-10-22,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,2083,0.034716666666666667
2025-10-22,Folktronica,"Experimental Electronic, Art Pop",1,1814,0.030233333333333334
2025-10-22,Indie Folk,"Acoustic, Singer-Songwriter",1,1757,0.029283333333333335
2025-10-22,Folk,"Singer-Songwriter, Vocal Jazz",1,1755,0.02925
2025-10-22,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,1621,0.027016666666666668
2025-10-22,Canción de Autor,"Indie Folk, Canción Platense",1,1573,0.026216666666666666
2025-10-22,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,1480,0.024666666666666667
2025-10-22,Canción de Autor,"Rock de Cámara, Experimental Folk",1,969,0.01615
2025-10-23,Indie / Unmapped,Alternative / Various,52,4112142,68.5357
2025-10-23,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",12,1216028,20.267133333333334
2025-10-23,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,343156,5.719266666666667
2025-10-23,Indie Rock,"Art Rock, Alternative Rock",1,288333,4.80555
2025-10-23,Rock en Español,"Latin Alternative, Experimental Rock",2,278583,4.64305
2025-10-23,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",2,248099,4.134983333333333
2025-10-23,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,240300,4.005
2025-10-23,Canción de Autor,"Rock de Cámara, Experimental Folk",2,225914,3.7652333333333337
2025-10-23,French House,"Electronic, Synth-Pop, Nu-Disco",2,215712,3.5952
2025-10-23,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",17,214892,3.5815333333333332
2025-10-23,Rock Argentino,"Reggae Rock, Post-Punk",1,210027,3.50045
2025-10-23,Alternative Rock,"Garage Rock Revival, Southern Rock",1,203347,3.3891166666666668
2025-10-23,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,177360,2.956
2025-10-23,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,154733,2.578883333333333
2025-10-23,Indie Rock,"Lo-Fi, Noise Pop, Post-Punk",1,145240,2.4206666666666665
2025-10-23,Rock Latino,"Folk Rock, Progressive Rock",2,103459,1.7243166666666665
2025-10-23,Alternative Pop,"Hip-Hop, Synth-Pop, Reggaeton / Dub",4,37693,0.6282166666666666
2025-10-23,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,24917,0.41528333333333334
2025-10-23,Art Pop,"Indie Folk, Bedroom Pop",3,17768,0.29613333333333336
2025-10-23,Reggae,Roots Reggae,4,16450,0.27416666666666667
2025-10-23,Lo-Fi House,"Electronic, Chillwave",1,14350,0.23916666666666667
2025-10-23,Techno,"Progressive House, Trance, Electronic",1,3185,0.05308333333333334
2025-10-23,World Music,"Folk Latinoamericano, Acoustic Indie",2,3080,0.051333333333333335
2025-10-23,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,2893,0.048216666666666665
2025-10-23,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,2710,0.04516666666666667
2025-10-23,Alternative Rock,"Art Rock, Experimental / Electronic Rock",1,2670,0.0445
2025-10-23,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",1,2594,0.04323333333333333
2025-10-23,Indie Rock,"Punk Folk, Experimental Rock",1,2283,0.03805
2025-10-23,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,1853,0.030883333333333332
2025-10-23,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,1734,0.0289
2025-10-23,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,1193,0.019883333333333333
2025-10-23,Classic Rock,"Singer-Songwriter, Pop Rock",1,1165,0.019416666666666665
2025-10-23,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,1109,0.018483333333333334
2025-10-23,Folk Rock,"Singer-Songwriter, Classic Rock",2,1060,0.017666666666666667
2025-10-23,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,844,0.014066666666666667
2025-10-23,Candombe Beat,"MPB Uruguay, Psych Folk",1,0,0.0
2025-10-23,Classic Rock,"Blues Rock, Roots Rock",1,0,0.0
2025-10-23,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,0,0.0
2025-10-23,Low Rock,"Alternative Rock, Jazz Rock, Blues Rock",1,0,0.0
2025-10-23,Rock Argentino,"Folk Rock, Progressive Rock",1,0,0.0
2025-10-23,Rock Argentino,"Pop Rock, Piano Rock",2,0,0.0
2025-10-23,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,0,0.0
2025-10-24,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",20,2994054,49.9009
2025-10-24,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",3,627506,10.458433333333334
2025-10-24,Indie Rock,"Post-Punk, Space Rock, Noise Pop",5,303457,5.057616666666666
2025-10-24,MPB,"Pop Brasileño, Acoustic Fusion",1,233047,3.884116666666667
2025-10-24,Rock Latino,"Folk Rock, Progressive Rock",1,222512,3.7085333333333335
2025-10-24,Indie / Unmapped,Alternative / Various,3,221428,3.6904666666666666
2025-10-24,Rock Uruguayo,"Ska Rock, Punk Rock",1,205533,3.42555
2025-10-24,Indie Folk,Canción Latinoamericana,1,191321,3.1886833333333335
2025-10-24,Indie Pop,"Synth-Pop, Bedroom Pop",1,166950,2.7825
2025-10-24,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,80839,1.3473166666666665
2025-10-24,Synth-Pop,"New Wave, Pop Rock",3,67016,1.1169333333333333
2025-10-24,Canción de Autor,"Candombe Beat, Folk Uruguayo",1,35601,0.59335
2025-10-24,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,17739,0.29565
2025-10-24,Neo-Psychedelia,"Indie Rock, Space Rock, Experimental",1,7045,0.11741666666666667
2025-10-24,Rock Argentino,"Post-Punk, Hard Rock",1,2242,0.037366666666666666
2025-10-24,Pop Rock,"Funk Pop, Electro Funk",1,2237,0.037283333333333335
2025-10-24,Alternative Rock,"Dream Pop, Grunge",1,2234,0.037233333333333334
2025-10-24,Rock Argentino,"Pop Rock, Piano Rock",1,1872,0.0312
2025-10-24,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",1,1654,0.027566666666666666
2025-10-24,Rock Argentino,"Alternative Rock, Post-Punk, Shoegaze",1,1475,0.024583333333333332
2025-10-24,Indie Folk,"Acoustic, Singer-Songwriter",1,1308,0.0218
2025-10-24,Electro Pop,"Synth-Pop, House",1,1218,0.0203
2025-10-25,Indie / Unmapped,Alternative / Various,18,2193929,36.56548333333333
